disp_x,disp_y,id,strain_xx,strain_xy,strain_yy,stress_xx,stress_xy,stress_yy,x,y,z
0.00042306262403453,0.00010901168877574,3741,1.4020797553845e-07,1.2820172141273e-06,-5.5285420265805e-06,-4375358.8300876,625512.80688565,-4376966.9280321,-147.15081501365,-64.963067835119,0
0.0020909107392059,-0.0045088279313468,3768,2.5360509025331e-06,-2.6251688547646e-06,-1.9963023503664e-05,-4374981.3368291,623949.93245809,-4381937.3086535,-147.09285655726,85.001341188715,0
0.0015701144942143,-0.0048805789651426,4064,-4.1516179816662e-07,-9.650927269146e-07,-7.9896692758868e-07,-4375333.8123658,624613.96290923,-4375319.665861,-147.08330803961,125.16054305052,0
0.0016626325783054,-0.0048532487456226,4044,-8.5891339833423e-08,-1.6913090158184e-06,-3.7973770606498e-06,-4375364.4481339,624323.47639367,-4376365.8368309,-147.07609164977,115.30029861599,0
0.00027596546086953,0.0001890917184932,3775,-4.6441980688568e-07,7.4573514050536e-07,-7.0949790857878e-07,-4375358.4327284,625298.2940562,-4375291.6563254,-147.03946326984,-85.04911985067,0
0.0023702450634967,-0.0039811389623744,4457,4.7251061489411e-06,-2.6958155647704e-06,-3.2956923296113e-05,-4374620.5888376,623921.67377409,-4386409.0096911,-146.95689229792,64.770352149738,0
0.00053299973049764,0.00015839779857465,6026,-2.0794534113905e-07,-3.4881138972419e-07,9.7092036779045e-07,-4375055.691122,624860.47544411,-4374669.4779392,-146.92674794746,-134.80957014774,0
0.0012121199846506,-0.00048863366102326,3629,2.8269912705956e-06,2.4816774609252e-06,-2.4244835533002e-05,-4375141.1683682,625992.67098437,-4383445.8488015,-146.89115150011,-24.999277824353,0
0.00056190189450074,2.1116417442739e-05,3191,6.6876211199965e-07,1.6741332280356e-06,-9.1961741635126e-06,-4375314.847252,625669.65329121,-4378236.3658977,-146.81335237682,-54.957795713158,0
0.0017884008222228,-0.0047866643255742,4018,6.1961363903216e-07,-2.1790935920514e-06,-8.1776107023549e-06,-4375263.8360729,624128.36256318,-4377875.8807575,-146.80498268113,105.15659324381,0
0.0020058730909457,-0.0014835085543632,3789,5.77218642893e-06,1.8412276242125e-06,-4.1467616719398e-05,-4374634.711027,625736.49104969,-4389369.3159568,-146.8008543046,4.9976951900125,0
0.0024706832816198,-0.0027990404069097,3178,6.7098275725792e-06,-8.6731019740989e-07,-4.6096649905959e-05,-4374404.0152363,624653.07592104,-4390949.5112146,-146.7877411314,34.831280297619,0
0.001508496516144,-0.0048855948328244,4078,-5.0188063201084e-07,-2.6590436809689e-07,4.5019015717535e-07,-4375288.3760444,624893.63825276,-4374879.7207032,-146.78500126133,135.04013710272,0
0.00028631137835827,0.0001940594918618,448,-5.3414150057709e-07,8.1604003950299e-08,1.5538632378373e-06,-4375219.5077104,625032.64160158,-4374487.4065579,-146.76430652111,-104.44691895181,0
0.00249767113947,-0.0034289242616734,2137,4.2028652993171e-06,-1.1772944054777e-06,-3.8062680438292e-05,-4375373.9983934,624529.08223781,-4388278.5236708,-144.91311316595,49.61265436586,0
0.00026543303020325,0.00019340300858819,5776,6.4198687402234e-07,1.3426061718339e-07,-2.1774910549759e-06,-4374761.3757726,625053.70424687,-4375726.9813543,-144.85096043458,-90.04911985067,0
0.0016222359350802,-0.00096499915889671,6387,4.0983950754663e-06,1.8688261514139e-06,-3.291598403319e-05,-4375023.0810348,625747.53046057,-4386445.3286375,-144.81179386725,-10.207377409794,0
0.00038316197232761,0.00019458849963439,5504,1.4678145494661e-07,-1.0067212076101e-07,4.1132885761187e-07,-4374871.5006517,624959.7311517,-4374840.8729658,-144.59416581941,-119.76650890128,0
0.00026923647509511,0.0002048607867235,6667,3.2711829642255e-07,8.3950819894016e-07,-1.313184720258e-06,-4374894.9747855,625335.80327958,-4375443.3057696,-144.57580368585,-99.44691895181,0
0.00058010211632124,0.00018109966331898,9553,1.2256117818262e-08,-2.9925300400771e-07,2.0385300748974e-07,-4374975.4848641,624880.2987984,-4374926.0565852,-144.50355039894,-139.05303926589,0
0.0023213897751482,-0.0021645448527085,2119,4.9277961271015e-06,5.5417968754582e-07,-4.2500562039772e-05,-4375265.4956264,625221.67187502,-4389807.6164658,-144.49832419252,20.035492990088,0
0.00085206951429155,-0.00022253354534834,2925,2.6120113549535e-06,1.6160060739391e-06,-1.8497664121896e-05,-4374812.9757367,625646.40242958,-4381406.767528,-144.49575525099,-39.987085449005,0
0.0021692158450687,-0.0043831280317445,7356,2.7176352602481e-06,-2.1834811679177e-06,-2.2054232367781e-05,-4375033.8254303,624126.60753283,-4382670.8580605,-144.41209704408,80.330549285984,0
0.0024345103236247,-0.0037888513114321,4563,3.8528108800691e-06,-1.5661415276545e-06,-3.3829669822842e-05,-4375256.414559,624373.54338894,-4386792.2541745,-144.40392832176,59.448490120619,0
0.0020205971429097,-0.0045693580811072,3526,2.0378828352383e-06,-2.0583249285535e-06,-1.6465819430743e-05,-4375019.5038426,624176.67002858,-4380726.3854694,-144.37525015434,89.928146279925,0
0.0014897164261629,-0.0048752581234974,9000,7.4204420454355e-08,8.9115149221257e-08,-3.9708116496126e-07,-4374984.2430132,625035.64605969,-4375136.0564932,-144.34483190277,139.26663441082,0
0.00037291792114377,0.00011719225232051,3418,1.2910105500236e-06,9.002674909749e-07,-7.470526632432e-06,-4374771.5733105,625360.10699639,-4377568.2553388,-144.33439668052,-69.87857521249,0
0.00047713418433175,0.00018869472012867,6559,6.5278513478811e-08,-1.8770521998442e-07,4.5756725516075e-07,-4374920.5167826,624924.91791201,-4374830.9554432,-144.32369927724,-129.62678322644,0
0.0013543858245931,-0.00067830209263121,2232,3.7036081802519e-06,2.1159540884413e-06,-2.8662527825559e-05,-4374932.8005703,625846.38163538,-4384955.3808658,-144.28104189959,-19.994997078179,0
0.0023152297622721,-0.0041209568897133,966,3.11053463057e-06,-2.206495772756e-06,-2.7228580228541e-05,-4375200.2216495,624117.4016909,-4384490.4907536,-144.27613278474,70.099560247007,0
0.0025063187000253,-0.0030293611531765,2929,4.5747332572495e-06,-1.1467467347416e-06,-4.0534697998839e-05,-4375334.240483,624541.3013061,-4389132.8662488,-144.25381827351,39.765796692599,0
0.00067650639398741,0.00018238966505738,6625,1.2887170878209e-07,-1.9106499323962e-07,1.1694859537076e-07,-4374907.0390733,624923.5740027,-4374947.6704022,-144.24346911815,-147.57680245148,0
0.0014649322476163,-0.0048754800289147,6444,2.6870013689675e-07,2.1626897722848e-07,-1.205110032323e-07,-4374835.806224,625086.50759089,-4375021.2709787,-144.2264973081,147.55983064144,0
0.00029844091510719,0.00016725575736972,2493,9.4227162780244e-07,7.7709071440806e-07,-4.7893551667122e-06,-4374779.3443082,625310.83628576,-4376637.1882118,-144.22304493672,-79.964627228041,0
0.0018910973595254,-0.0013330047741071,999,4.4410838652476e-06,1.9052482520375e-06,-3.6795781316849e-05,-4375116.7085855,625762.09930082,-4387805.8034753,-144.22275777236,-0.21396296595565,0
0.001089036136219,-0.00042734125339092,3066,3.0528791592709e-06,1.8656814044172e-06,-2.2733053447252e-05,-4374871.9475542,625746.27256177,-4382886.502626,-144.16067292646,-30.091998850426,0
0.0016106447631434,-0.0048504610387905,4014,6.4905657368821e-07,-8.9226876764397e-07,-3.7431171788481e-06,-4374884.125773,624643.09249294,-4376286.6492747,-144.15939968938,120.46084166651,0
0.0018640723321766,-0.0047079527612757,3853,1.5987793961186e-06,-1.9566610222065e-06,-1.1963983445644e-05,-4374937.7201745,624217.33559112,-4379151.1617395,-144.08737627822,100.08339833502,0
0.0021362719964098,-0.0017498204193686,3415,4.8431735388278e-06,1.0886012501873e-06,-4.0939502903292e-05,-4375193.33579,625435.44050007,-4389255.8899501,-144.06106034975,10.165435359949,0
0.00065355158394564,-7.769060739292e-05,2133,2.1182197285777e-06,1.7134454194834e-06,-1.4619628543409e-05,-4374817.3368765,625685.37816779,-4380059.2118625,-144.03958620146,-49.85216013609,0
0.0024465862086217,-0.0025950445205491,2920,4.9878177598054e-06,1.4920710194476e-07,-4.253749154821e-05,-4375229.6324771,625059.68284078,-4389815.9499139,-144.02585927876,29.69903311777,0
0.00049075106550504,3.5147703361726e-05,3217,1.5899686802293e-06,1.1467334438938e-06,-1.0432583928003e-05,-4374818.8811078,625458.69337756,-4378603.8830428,-143.96416739047,-59.920863548277,0
0.00031078398701117,0.00020579938899458,67,2.8602956101682e-07,1.2959853674486e-07,-3.2879601639813e-07,-4374841.5239247,625051.8394147,-4375094.3942321,-143.96152101074,-109.39621477438,0
0.0017216138688329,-0.0047991262481908,3793,1.0150604396176e-06,-1.4617882958623e-06,-6.9125231984455e-06,-4374904.8817309,624415.28468166,-4377391.0219044,-143.8810743309,110.45689185981,0
0.0015346787034202,-0.0048689866132221,4060,3.272277530658e-07,-4.774751889394e-07,-1.694514401369e-06,-4374925.9163679,624809.00992442,-4375579.7516926,-143.86830930094,130.20068015324,0
0.0025198075031629,-0.0034256918779036,6159,5.9387062861201e-06,-4.1236662716897e-06,-3.8026280849799e-05,-4374247.0083699,623350.53349132,-4388124.3274415,-140.56810165907,49.417218073401,0
0.0016418341281374,-0.001059798521835,9909,4.4214908325939e-06,5.2361534175652e-06,-3.284685876106e-05,-4374808.2412364,627094.46136703,-4386394.3164237,-140.40491306339,-10.173128933364,0
0.00038126836753761,0.00023386341275366,8859,-5.3480427258472e-07,1.6477239076713e-07,3.808582658261e-07,-4375315.3340466,625065.90895631,-4374907.2079791,-139.96715676026,-119.61748955231,0
0.00026503820390708,0.00020307696494988,3449,-1.8095825448749e-07,2.2050796013436e-06,-3.1056074816857e-06,-4375369.7482877,625882.03184054,-4376126.0258686,-139.88970904415,-91.365596579739,0
0.00026673199356021,0.00021821019675437,8417,2.1835573716909e-07,5.2502392883309e-07,-1.5346577924023e-06,-4374983.4148745,625210.00957153,-4375531.4029345,-139.61455229542,-97.430062347546,0
0.00058833258675119,0.00023560246472306,9527,1.2294276843127e-07,-3.8372517599939e-07,2.3743190170063e-07,-4374901.0797453,624846.5099296,-4374905.0388993,-139.40001744575,-139.74525803956,0
0.0014861436398015,-0.0048597921548263,9309,-2.4089922946835e-07,-6.0745141184052e-07,-7.9568582187658e-07,-4375220.7032102,624757.01943526,-4375304.3194719,-139.22906105103,140.13387076069,0
0.0023289249309871,-0.0041029216841692,1321,4.1169534077851e-06,-6.5155427244917e-06,-2.8039614911133e-05,-4374614.4824831,622393.7829102,-4384698.8618225,-139.21692082629,70.416251393075,0
0.0013975752367208,-0.00080647714893405,4075,3.5571902060785e-06,5.5993353223137e-06,-2.7617989998892e-05,-4374942.6630461,627239.73412893,-4384593.5117238,-139.17757209743,-19.101952582347,0
0.00064729683368639,0.00023767759155004,8989,1.1429125659319e-07,-3.2171547713294e-07,2.0862672886623e-08,-4374924.2949221,624871.31380915,-4374983.2395281,-139.13993616496,-144.93568789182,0
0.0018987838726031,-0.0014085469842639,1090,5.3587315983477e-06,4.5707103744335e-06,-3.7758517564164e-05,-4374600.789846,626828.28414977,-4388075.6788542,-139.11184536993,-0.87686647962354,0
0.0014711619417549,-0.0048613775778447,8749,-2.2774405000404e-07,7.5416228900425e-08,4.9111274413152e-08,-4375143.4797314,625030.16649156,-4375000.9478227,-139.11072645636,145.09373365797,0
0.0025357884698713,-0.0030812639825353,6037,6.4810737490453e-06,-2.2870576200834e-06,-4.1059138876699e-05,-4374142.4564509,624085.17695197,-4389165.4946545,-139.0916562675,40.296694856806,0
0.0010896771294218,-0.00050817882658724,5953,2.5095190858651e-06,5.9598175389449e-06,-2.3630542809885e-05,-4375296.7862229,627383.92701558,-4383251.8497082,-139.05703609728,-30.629553308268,0
0.0024716274809373,-0.0037300395599445,937,4.8772503536855e-06,-6.020958020841e-06,-3.2575810522336e-05,-4374491.0742724,622591.61679166,-4386260.2590281,-139.04517628362,57.941714919441,0
0.00030357061326146,0.00015213959125305,5456,-8.7155405810936e-08,2.3967810536243e-06,-4.652917631306e-06,-4375434.8453549,625958.71242145,-4376672.0858491,-139.01273642151,-79.485534307871,0
0.0018771044836662,-0.0046615046013674,7647,8.9934203205675e-07,-5.5972447143726e-06,-1.0975847196083e-05,-4375310.2728498,622761.10211425,-4378854.4508067,-138.93722754362,99.663569570911,0
0.0020296974989395,-0.0045282230305678,6212,1.7033614192694e-06,-6.3021055924316e-06,-1.6958338430885e-05,-4375276.1756433,622479.15776303,-4380929.8339021,-138.92471634885,89.998378984691,0
0.00067289892387758,-0.00015234143906699,3841,1.0491877267639e-06,4.3329021211119e-06,-1.3967036688988e-05,-4375456.5064338,626733.16084844,-4379912.6300528,-138.92075231604,-49.270221498587,0
0.00046332446927552,0.00024287196292522,1937,-2.7964876451481e-07,-4.3496074675742e-07,3.9454573198428e-07,-4375148.9970046,624826.0157013,-4374881.5589901,-138.87932718476,-128.3618441663,0
0.0024680525218355,-0.0026126874737329,4182,6.8369479792714e-06,-1.1795705766245e-06,-4.2208956580085e-05,-4374005.5243892,624528.17176935,-4389548.002613,-138.87210839927,28.837304420302,0
0.00086584532555618,-0.00031141296012232,2711,1.7147859480254e-06,5.1461293309444e-06,-1.8400005527013e-05,-4375386.0244737,627058.45173238,-4381444.7902193,-138.78496159916,-39.918987249878,0
0.00049019401169087,-7.3624212157018e-06,5335,6.9433496527906e-07,4.2775387978816e-06,-1.1056350138309e-05,-4375449.5705884,626711.01551915,-4378899.9305824,-138.76723228608,-60.404793018675,0
0.0021817302680974,-0.0018719159825021,3932,6.3523179756633e-06,3.4914512764153e-06,-4.0335339537601e-05,-4374166.9666624,626396.58051057,-4388916.9619978,-138.75168408316,10.912813883563,0
0.0023545087465866,-0.0022443281023372,2428,6.7070502715253e-06,1.2397050400436e-06,-4.251063995323e-05,-4374114.1736481,625495.88201602,-4389666.521054,-138.6669629685,19.966900576487,0
0.0017145032380185,-0.0047675106153468,4293,-3.0192682394474e-08,-4.6619182520676e-06,-7.4052046778157e-06,-4375621.7952958,623135.23269917,-4377652.3302701,-138.54757586677,111.25637541847,0
0.00031177634224056,0.00024195614513202,910,-6.3831020833399e-07,1.0206841485835e-06,-5.1816217952502e-07,-4375455.4732556,625408.27365943,-4375237.3308552,-138.51247261619,-109.70828010591,0
0.0021868846208078,-0.0043439449246112,158,2.7426502349174e-06,-6.7007427826854e-06,-2.1373857337047e-05,-4374962.2942171,622319.70288693,-4382425.3585986,-138.46563910633,80.237934960664,0
0.00037775600884688,8.5271341745125e-05,590,2.6109181716043e-07,3.275511065283e-06,-7.5177974075169e-06,-4375442.3332283,626310.20442611,-4377668.9310557,-138.45591691351,-69.838524711094,0
0.0015340800057181,-0.0048469272490862,7487,-9.3461877575223e-07,-1.8936491977034e-06,-1.4206652680207e-06,-4375720.7434781,624242.54032092,-4375584.3800491,-138.45544780924,130.10290878262,0
0.0016060522099153,-0.0048210892312655,332,-5.7335390366166e-07,-3.2865874150853e-06,-3.7539316141631e-06,-4375676.5672676,623685.36503397,-4376389.9342799,-138.11214366432,120.9589175123,0
0.002545615684139,-0.003283840314061,8371,4.4999420496457e-06,-3.8340864768775e-06,-3.6710444755897e-05,-4375071.6552655,623466.36540925,-4387770.4799135,-137.95890362922,45.269978266728,0
0.0017730595802428,-0.0012494620514752,8818,4.3860545109355e-06,4.7140931884533e-06,-3.4132124643873e-05,-4374935.7147637,626885.63727538,-4386857.117268,-137.90411026147,-5.8403131932059,0
0.0015428386064662,-0.00097727833668116,9922,3.819456796821e-06,5.2911330013142e-06,-3.2288111491859e-05,-4375152.6421632,627116.45320053,-4386243.3362955,-137.87953979346,-14.068426281564,0
0.0025173613064624,-0.0035664005129924,10195,4.283917158026e-06,-4.0351991097878e-06,-3.55803359519e-05,-4375119.6318914,623385.92035608,-4387383.6510282,-137.74327247881,52.975926477244,0
0.00041370435409561,0.0002580111312126,9789,6.8252242416157e-09,1.723754741364e-07,-4.7011280639271e-07,-4375033.8133211,625068.95018965,-4375167.6698584,-137.32557017815,-123.40325466959,0
0.00034533302248031,0.00025606973164176,8086,3.2255889068475e-07,1.299048757491e-07,-8.601901107836e-07,-4374861.0864264,625051.9619503,-4375281.5772058,-137.12115703593,-115.11234180513,0
0.0019594864472791,-0.0045891358223441,9033,1.5462863950999e-06,-5.4940444117828e-06,-1.3553140515232e-05,-4375100.9532235,622802.38223529,-4379724.0940272,-136.68171105699,94.577209031863,0
0.00097267637446834,-0.00042989375370301,7329,2.9657493204596e-06,5.2875689756684e-06,-2.2740265010262e-05,-4374928.9542703,627115.02759027,-4382896.1692305,-136.45509094535,-35.562177284788,0
0.00077664349680994,-0.00026074374964374,7676,2.3482982376667e-06,4.5293256334873e-06,-1.8235050111236e-05,-4374962.3833746,626811.73025339,-4381334.2408991,-136.39660628739,-44.244327586302,0
0.0022649647486319,-0.0042321696547588,1211,2.7250152591349e-06,-6.1414165699944e-06,-2.4187140790194e-05,-4375202.5099575,622543.433372,-4383433.4967627,-136.31357059063,75.553284918016,0
0.0024284957055066,-0.0024415597470814,8690,5.3299183804887e-06,4.2481438375706e-07,-4.0582074374786e-05,-4374849.0794693,625169.9257535,-4389088.4023261,-136.25300604385,23.937431709081,0
0.0022985199615038,-0.0021090888846436,7732,5.260744557183e-06,2.2482169371412e-06,-4.0113473291135e-05,-4374855.7624219,625899.28677486,-4388926.3440564,-136.11946855454,15.846526279949,0
0.00033891496592997,0.00011442933522749,3158,1.2012472204644e-06,2.6177206977268e-06,-8.384244333679e-06,-4374904.0088925,626047.08827909,-4377902.5198265,-136.09479338465,-74.396363955805,0
0.00042734365792346,3.458065362293e-05,2201,1.6634707947453e-06,3.4239882818689e-06,-1.1627312280915e-05,-4374868.4492743,626369.59531275,-4379025.4263284,-136.07540014224,-65.406946804121,0
0.0021176798709748,-0.004428509773674,135,2.0866507586781e-06,-6.2611914793159e-06,-1.7901395756137e-05,-4375104.6759156,622495.52340827,-4381236.125236,-135.69586481402,84.978959568162,0
0.0016509293942629,-0.0047922613052535,553,6.0581541783637e-07,-3.6377098608032e-06,-5.8866824543847e-06,-4375086.4563098,623544.91605568,-4377057.2182947,-135.69533716057,116.59785802044,0
0.00026975847549053,0.00020202897863076,1639,3.1726968491795e-07,1.6420754665048e-06,-4.1051048040255e-06,-4375128.4111067,625656.8301866,-4376443.1660333,-135.64370983714,-88.262728154623,0
0.0015649232432841,-0.0048291477934817,5105,6.0419157623831e-08,-2.3585896990076e-06,-2.8983691804967e-06,-4375196.5922002,624056.5641204,-4376032.2372777,-135.62319052284,125.56084752569,0
0.0013184251931408,-0.00076797235473965,4090,3.2906493088798e-06,6.6758559425346e-06,-2.9134254894651e-05,-4375238.5729602,627670.34237701,-4385157.7682197,-135.58901730343,-22.406821034081,0
0.0011893737914259,-0.00063981875318979,4774,3.3058071817429e-06,5.9198259670184e-06,-2.4354634638624e-05,-4374840.044659,627367.93038681,-4383446.1985208,-135.58885027641,-27.170753321088,0
0.0023996954035012,-0.0039905696345523,1950,3.8535625264512e-06,-7.3399955705039e-06,-2.631881423895e-05,-4374645.091279,622064.0017718,-4384104.5121922,-135.48476018052,66.214438080306,0
0.00061550949901676,-0.0001317376342067,3445,1.486564235603e-06,5.4432315286006e-06,-1.624712535586e-05,-4375358.7199609,627177.29261144,-4380692.9652659,-135.43739617179,-52.637086964274,0
0.00028549129783693,0.0001748738631238,4386,4.8879618720701e-07,3.2113363884708e-06,-6.9278912764537e-06,-4375246.9097202,626284.53455539,-4377439.3207872,-135.39465271236,-83.133825172051,0
0.00054289539443624,-6.894301323168e-05,3580,1.5177520377105e-06,3.8239715316623e-06,-1.2580032138697e-05,-4375040.290274,626529.58861266,-4379378.1980246,-135.35929495282,-57.036288405507,0
0.0020139891969496,-0.0016071405082087,1095,5.472465470352e-06,5.1711254438487e-06,-3.6848825939123e-05,-4374453.1597631,627068.45017754,-4387740.9055994,-135.24461561164,2.7853313149412,0
0.0025205776883098,-0.0027816252850163,1690,6.2287452389162e-06,-6.090964092924e-07,-4.0858475720166e-05,-4374289.5303658,624756.36143628,-4389114.2106109,-135.23309322893,31.932671198924,0
0.0025488645925791,-0.0029695406608779,2191,5.8628188458033e-06,-3.4376469315559e-06,-3.8743068634638e-05,-4374354.4429814,623624.94122738,-4388386.9941385,-135.22468210242,36.658631393933,0
0.0024595096801123,-0.0038399366776218,407,4.1658071711923e-06,-5.8992603567437e-06,-3.1944131811335e-05,-4374900.3908975,622640.2958573,-4386092.079084,-135.18522010083,61.057638399727,0
0.0018256515820174,-0.0046881516261677,7348,5.8659845572249e-07,-6.0703881303423e-06,-1.1563053600587e-05,-4375560.5432449,622571.84474786,-4379090.0110035,-135.16453974299,103.22905732438,0
0.00027079173685099,0.00024495606082498,4735,-1.9449417928546e-07,2.2087527611834e-06,-3.2654219071691e-06,-4375391.5106194,625883.50110447,-4376184.314622,-135.13254366584,-99.700150719389,0
0.0021294198245984,-0.0017919192502501,1032,5.5982084406205e-06,3.5178406983045e-06,-3.9806290680869e-05,-4374612.2581325,626407.13627932,-4388788.9770034,-135.04615174747,7.528946685556,0
0.00055470479211286,0.00028244737332617,133,-5.0718232104007e-08,-5.5901834303118e-07,6.8369768913209e-08,-4375027.2818606,624776.39266279,-4374979.6593655,-134.98408064951,-136.80859591205,0
0.0017606052717625,-0.0047302428555731,3886,5.8510470663414e-07,-5.0318360091696e-06,-7.2476905573445e-06,-4375210.5542872,622987.26559633,-4377545.9251055,-134.98119001345,107.78170298049,0
0.0014914480601537,-0.0048499755292518,4106,-7.5876059263018e-07,-7.8769495828846e-07,-2.2006065748987e-07,-4375509.2261744,624684.92201668,-4375140.4542415,-134.97040650795,137.96394126831,0
0.00067678270405808,0.0002836929030928,4081,6.007804986448e-07,-3.5723525844897e-07,-1.5006945414459e-07,-4374623.1741847,624857.10589662,-4375004.8410073,-134.89646704681,-147.35888544034,0
0.0014668260911769,-0.0048535991449305,4768,4.6415426640348e-07,-9.6982972090422e-08,-5.6155296096919e-07,-4374745.1101782,624961.20681116,-4375163.1974857,-134.88422914826,147.53390301653,0
0.001510178456883,-0.0048448827676443,4026,-5.2018447132556e-07,-1.8857067276375e-06,-2.016080206793e-06,-4375500.8033128,624245.71730895,-4375763.7382716,-134.67331586799,133.66560021449,0
0.00028892968886939,0.00026258386280543,6004,2.5145920168443e-07,6.0761495032429e-07,-1.9203983094362e-06,-4374993.3501755,625243.04598013,-4375666.7439198,-134.64474666173,-105.36240598851,0
0.00049594855518711,0.00028535821594461,64,-9.0542553098477e-08,-1.0785946332518e-07,-3.1283452463185e-07,-4375084.0720393,624956.85621467,-4375119.3081206,-134.64324151022,-131.5181047449,0
0.0016113265402243,-0.0010997400634873,5276,4.5676192374601e-06,7.0994067246542e-06,-3.1329330751811e-05,-4374590.2007294,627839.76268986,-4385839.4007421,-133.85783371203,-12.257561551291,0
0.0017551254373545,-0.0012700808499893,8242,4.6166693132314e-06,6.7216145927681e-06,-3.522085008604e-05,-4374874.9249682,627688.64583711,-4387227.9509955,-133.85039111175,-7.1468428941241,0
0.0025648179123978,-0.0033548041999492,7513,5.903345295365e-06,-4.6458812739132e-06,-3.7357231779456e-05,-4374215.4942314,623141.64749043,-4387887.7910616,-133.81967951802,46.455109097411,0
0.0025482539166198,-0.0035202752522594,10176,5.2192763011832e-06,-6.6001706062949e-06,-3.3243515006904e-05,-4374323.9006547,622359.93175748,-4386471.374072,-133.62308948589,51.084102398692,0
0.00039429536472068,0.00029876552953126,9426,-1.6458417255429e-07,2.3698799249427e-08,-5.5643042825177e-07,-4375151.8280524,625009.4795197,-4375212.4979531,-132.84264551642,-121.31701335141,0
0.00035302023999329,0.00029385512595086,7883,-5.2877868792424e-07,1.0832867047671e-06,-1.3361733092611e-06,-4375451.0735306,625433.31468191,-4375521.1396664,-132.83796921436,-116.22735107641,0
0.0010107866512383,-0.00051025329049696,5213,2.3788075538552e-06,7.5764376135035e-06,-2.1692221448645e-05,-4375223.7892426,628030.5750454,-4382568.8721472,-131.58724909392,-34.545690010799,0
0.0019555304654598,-0.0045858998947131,7000,6.1612758980556e-07,-8.6101619319573e-06,-1.4201179772901e-05,-4375755.9732043,621555.93522722,-4380031.6352496,-131.54724281334,95.157777968891,0
0.00076844152952058,-0.0002897239115542,6949,1.3532851406881e-06,7.6622834129171e-06,-1.9506734900731e-05,-4375710.1185461,628064.91336517,-4381870.221546,-131.50453280565,-45.061644816943,0
0.0024694961691756,-0.0025327581065329,7242,7.3775489772914e-06,5.9594854318983e-07,-4.0636478382201e-05,-4373527.577412,625238.37941728,-4388941.3422471,-131.28766554512,24.639994190531,0
